Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
6/3/2005,16.87,9.2083,33.738,40.1426,23.95,95.7,#N/A N/A,13.55,27.575,27.407,12.2783,36.17,35.3382,54.052,18.8912,19.1208,33.08,30.9758,19.42,15.09,28.225,6.4896,#N/A N/A,21.17,45.0522,9.708,71.561,5.2725,17.4923,3.5611,4.632,73.34,#N/A N/A,55.16,88.3,14.03,60.85,22.7944,21.16,16.8,73.25,8.62,34.123,58.597,29.2762,13.4657,18.2167,#N/A N/A,24.0193,27.106
6/10/2005,17.5,9.2947,34.825,40.6529,23.9,96.82,#N/A N/A,13.43,28.11,28.125,12.2783,37.04,35.1967,54.4377,19.0903,19.207,33.89,31.9576,19.49,14.94,28.525,6.6112,#N/A N/A,21.56,46.3105,10.148,72.927,5.3325,17.6382,3.6099,4.626,74.89,#N/A N/A,56.01,90.74,13.91,61.2,22.7147,22.09,16.89,71.35,8.6475,34.485,60.497,30.2414,13.446,18.0667,#N/A N/A,24.1741,27.185
6/17/2005,18.07,9.568,34.963,40.7946,23.93,97.48,#N/A N/A,13.57,28.41,27.594,12.4224,36.63,35.008,54.8235,19.995,19.5041,34.01,31.7367,19.24,14.96,28.55,6.4922,#N/A N/A,22.07,47.8649,10.017,74.3812,5.335,17.8301,3.5461,4.36,76.13,#N/A N/A,56.78,90.75,14.01,60.35,22.8542,21.25,17.16,69,8.7484,34.663,60.555,30.3404,13.7426,18.1167,#N/A N/A,24.8516,27.841
6/24/2005,17.47,9.7551,35.063,40.2843,25.91,95.84,#N/A N/A,13.48,27.445,27.299,12.2014,36.8,34.1587,54.4377,19.6331,20.0025,33.93,32.4239,19.25,14.72,28.35,6.2322,#N/A N/A,21.35,48.1116,9.948,73.5439,5.38,17.6382,3.5105,4.33,77.36,#N/A N/A,57.23,88.21,14.39,59.15,22.5753,21.24,17.16,67.85,8.7117,35.175,59.954,30.8601,13.2284,18.0167,#N/A N/A,24.6193,28.825
7/1/2005,17.5,9.8414,35.523,40.341,26.45,95.48,#N/A N/A,13.12,27.85,27.417,12.3743,38.09,34.3239,55.0646,20.0855,19.9642,33.78,34.4121,19.36,15.42,28.5,6.3732,#N/A N/A,21.43,48.5557,10.157,74.91,5.375,18.1603,3.5639,4.272,78.05,#N/A N/A,58.49,88.21,13.85,59.95,24.1792,21.25,17.1,69,8.9043,36.263,58.907,31.3798,13.4163,18.0333,#N/A N/A,25.4709,29.263
7/8/2005,18.51,9.7407,34.688,39.5472,26.17,97.76,#N/A N/A,13.31,27.25,26.698,12.3263,38.48,38.3342,55.0163,19.4974,20.0792,33.53,33.9457,19.11,15.36,28.75,6.2851,28.5,23,50.949,10.515,74.3371,5.3125,18.1526,3.6362,4.216,76.63,#N/A N/A,57.9,88.35,14.14,59.45,24.4383,21.6,17.15,69.35,8.8951,35.17,59.741,31.6272,13.2383,18,#N/A N/A,25.4225,29.959
7/15/2005,19.18,10.345,36.275,39.689,26.91,99,#N/A N/A,14.06,28.025,27.732,12.6626,39.08,37.5085,57.5719,20.0312,20.8939,34.88,33.0621,19.29,15.64,28.5,6.1749,27.44,22.81,50.7763,10.542,76.981,5.285,18.5443,3.789,4.428,74.94,#N/A N/A,59.75,89.62,14.78,62.2,24.5479,22.65,18.03,70.95,9.1244,36.45,61.902,32.5181,13.5547,18.1833,#N/A N/A,25.9354,31.559
7/22/2005,19.56,10.345,36.668,40.9931,26.5,102.26,#N/A N/A,14.67,28.825,29.06,13.0757,38.93,41.7312,58.5362,20.936,21.1526,35.75,33.3076,20.32,15.94,30.125,6.1881,26.7,22.89,50.3568,10.271,79.6249,5.2675,19.0894,3.7984,4.41,75.31,#N/A N/A,61.46,93.65,12.9,64.7,23.7509,22.38,17.6,70,9.1886,36.325,63.714,32.4192,13.4361,18.3833,#N/A N/A,25.4709,32.563
7/29/2005,19.16,10.4457,37.35,41.5317,27.73,104.82,#N/A N/A,14.43,29.3,29.011,13.3639,38.76,38.4993,57.5237,21.126,21.6031,40.12,32.7921,20.46,16.37,29.975,6.226,27.08,23.4,51.0723,10.678,79.5367,5.2575,19.1816,3.7609,4.408,76.18,#N/A N/A,61.78,96.03,13.17,65.1,25.3748,22.39,18.32,71.35,9.372,35.453,61.679,32.0974,13.7327,18.4,#N/A N/A,25.4032,33.855
8/5/2005,19.13,10.2011,38.788,41.0214,27.74,103.5,#N/A N/A,14.07,28.835,29.444,13.1621,36.74,39.4193,58.1505,20.7641,21.1335,40.06,33.4548,20.62,16.01,29.95,6.0991,27.8,23.27,50.8256,10.304,77.7301,5.2025,18.836,3.7431,4.316,74.8,#N/A N/A,59.53,92.86,12.92,64.05,24.9364,21.76,17.36,70.25,9.2161,34.688,60.681,32.5924,13.6733,18.9167,#N/A N/A,24.8709,33.348
8/12/2005,19.85,10.5608,37.65,41.6451,27.22,108.68,#N/A N/A,13.97,29.125,29.198,13.5368,36.74,39.9855,58.4398,20.7098,21.8811,41.52,34.4612,20.57,16,29.55,6.1176,28.5,24.19,52.454,10.472,78.4351,5.285,18.2601,3.7299,4.308,77.09,#N/A N/A,59.48,94.8,13.12,63.6,25.1456,21.52,17.11,70.65,9.3078,34.978,61.941,32.0479,13.6437,18.8333,#N/A N/A,24.9677,33.646
8/19/2005,19.04,10.3882,37.035,40.7946,27.13,108.92,#N/A N/A,14.22,28.935,28.48,13.4023,37.2,41.5189,58.2951,20.4474,21.7469,42.17,34.3385,20.76,15.73,30.15,6.1573,28.08,23.9,51.9112,10.033,78.347,5.29,18.2909,3.7346,4.394,77.27,#N/A N/A,59.21,94.05,12.92,65.6,25.5043,21.66,17.19,72.7,9.2436,34.988,61.243,31.8005,13.6041,18.6167,#N/A N/A,25.3451,33.04
8/26/2005,19.57,10.1723,35.485,39.5756,26.94,103.18,#N/A N/A,13.5,28.08,27.85,13.0084,35.88,40.0327,56.1736,19.9317,20.4147,41.94,34.6575,20.11,15.24,30.325,6.2005,27.6,23.22,50.7516,10.152,74.9981,5.175,17.8608,3.6136,4.306,79.24,#N/A N/A,58.26,91.2,12.53,63.55,24.2589,21.11,16.7,69.1,8.9776,33.983,59.237,31.0086,13.1296,18.4333,#N/A N/A,24.4645,32.145
9/2/2005,20.04,10.4169,35.988,40.7096,26.95,103.4,#N/A N/A,13.27,28.995,28.608,13.1429,36.31,41.2594,56.6075,20.6283,20.5105,40.49,35.2712,19.58,15.24,32.1,6.3865,26.7,24.08,53.5396,10.496,77.1573,5.2725,17.8455,3.7224,4.476,79.33,#N/A N/A,59.03,89.94,12.7,63.75,23.86,21.31,16.77,68.7,9.1977,34.45,59.731,31.6272,13.2581,18.6667,#N/A N/A,24.4258,31.807
9/9/2005,19.51,9.3234,36.24,42.0703,28.2,109.07,#N/A N/A,14.02,30.05,30.349,13.6137,37.42,43.76,59.1631,20.4474,21.5169,41.85,34.8784,20.01,15.36,33.15,6.4058,26.84,24.19,53.9837,10.889,80.3299,5.56,18.3292,3.6521,4.69,81.07,#N/A N/A,60.74,92.95,13.07,65.7,23.91,22.19,17.76,67.1,9.482,35.663,62.008,32.0232,13.6437,19.0333,#N/A N/A,25.0645,34.133
9/16/2005,20.22,9.1076,35.598,42.3255,28.3,107,#N/A N/A,14.03,30.2,30.251,13.4119,36.96,43.6892,58.1505,19.9045,21.3731,42,35.9339,19.98,15.36,34.125,6.4217,27.02,24.69,54.1811,10.527,80.3299,5.6125,18.4521,3.7065,4.628,79.51,#N/A N/A,61.91,92.28,13.49,66.8,24.2,22.37,17.7,66.1,9.5003,35.868,61.921,32.2707,13.5152,19.5333,#N/A N/A,25.6548,35.734
9/23/2005,20.77,8.9637,35.375,41.8719,28.64,104.41,#N/A N/A,13.3,29.545,28.765,13.4119,37.51,43.5712,57.7648,20.0403,20.9322,42.01,34.5839,19.41,14.98,34.25,6.3732,27.45,24.45,54.4772,11.383,79.9333,5.6875,18.2448,3.6605,4.906,78.6,#N/A N/A,60.47,90,13.43,64,23.96,21.68,17.12,66.6,9.5187,34.715,60.177,31.3055,13.3669,19.5833,#N/A N/A,25.258,38.129
9/30/2005,20.57,9.0501,36.145,43.3744,29.5,112.34,#N/A N/A,13.66,31.25,30.005,14.0172,39.06,42.2974,60.9953,20.4022,21.8906,44.14,35.173,19.46,15.14,34.45,6.3168,27.82,24.71,56.0315,11.567,83.6788,5.8125,19.028,3.6362,4.884,79.88,#N/A N/A,61.82,95,13.94,64.45,23.88,22.11,17.96,68.75,10.023,35.95,62.115,32.5181,13.4657,19.7833,#N/A N/A,26.2838,37.751
10/7/2005,20.88,9.2515,37.405,42.7791,29.1,112.17,#N/A N/A,13.71,31.44,29.572,13.9403,38.74,41.3773,60.8507,20.3569,21.4306,43.3,33.9948,19.7,15.26,34.4,6.1432,26.9,22.83,52.528,11.382,83.3263,5.7825,18.6057,3.5874,4.884,77.91,#N/A N/A,59.84,94.65,13.76,63.7,23.56,21.94,19.1,69.6,9.8213,35.355,61.446,33.607,13.8216,19.4833,#N/A N/A,25.858,36.897
10/14/2005,20.66,9.1652,37.895,42.3822,29.35,115.94,#N/A N/A,14.36,30.72,29.1,13.777,38.26,40.8112,61.815,19.6874,21.929,42.01,32.5221,18.98,15.34,34.1,5.988,26.18,22.37,50.4555,10.822,83.2822,5.6625,18.5059,3.6343,4.9,78.74,#N/A N/A,61.6,99,14,62.95,23.63,21.24,17.4,68.65,9.9313,35.65,61.233,33.7803,13.7821,19.6333,#N/A N/A,25.5677,35.247
10/21/2005,20.6,8.935,36.628,41.4183,27.86,113.72,#N/A N/A,14.32,29.39,28.106,13.5656,36.82,39.3722,59.9828,18.4298,21.6798,39.77,31.344,17.83,14.94,33,5.8787,25.8,21.72,49.6907,11.166,80.3299,5.5625,18.0067,3.5574,4.836,75.95,#N/A N/A,59.62,97.2,13.36,62.2,22.9,21.59,16.43,67.45,9.8121,36.51,58.966,33.8545,13.6041,19.1667,#N/A N/A,24.4451,34.004
10/28/2005,20.49,8.4026,34.22,42.0987,27.88,115.23,#N/A N/A,13.75,29.395,27.712,13.777,36.52,39.0655,59.6935,18.5022,22.3507,40.57,31.4176,18.45,14.73,33.675,5.7756,25.59,21.9,49.9621,11.274,81.5197,5.475,18.0912,3.5977,4.846,78.78,#N/A N/A,59.17,96.32,13.32,59.8,21.64,21.39,16.01,65.3,9.5462,35.168,58.665,33.3101,13.4657,19.0167,#N/A N/A,24.5612,32.99
11/4/2005,20.49,8.2012,36.475,42.8641,29.6,119.2,#N/A N/A,15.15,29.51,28.824,14.1517,35.16,39.8676,62.8758,19.5879,23.9129,41.6,32.9394,18.65,14.93,34.9,5.9254,24.95,22.62,53.5643,11.784,86.1024,5.54,18.8821,3.6577,4.848,81.53,#N/A N/A,60.25,102.73,14.46,60.8,21.97,22.38,17.05,67,9.6562,36.05,60.216,34.4979,12.5957,18.9167,#N/A N/A,25.8387,33.447
11/11/2005,21.7,8.6328,37.25,43.4594,30.02,119.5,#N/A N/A,15.85,30.465,31.363,14.3919,36.85,40.3394,65.576,19.9045,24.1142,42.65,32.154,19,14.65,34.875,5.9651,25.41,22.3,51.3684,11.63,88.1294,5.575,20.6022,3.7815,4.76,84.46,#N/A N/A,62.82,106.65,14.7,60.85,21.63,22.91,17.09,69.35,9.8121,36.65,61.34,35.7601,12.5166,19.1,#N/A N/A,25.3161,33.597
11/18/2005,21.54,8.7479,36.55,43.4311,30.08,121.9,#N/A N/A,15.78,30.66,32.741,14.3631,37.65,39.726,64.9492,20.4112,24.3634,43.25,31.9085,18.75,14.29,35.325,6.0515,25.3,23.13,53.2435,11.467,88.3056,5.61,21.0475,3.8097,4.86,84.96,#N/A N/A,64.71,107.59,14.72,61.85,21.26,23.04,17.21,69.3,9.8855,36.22,62.977,36.5767,12.3386,19.0667,#N/A N/A,23.9322,32.205
11/25/2005,22.46,8.6328,36.925,43.3744,30.97,122.63,#N/A N/A,16.76,31.4,32.977,14.5168,37.24,39.9383,65.576,20.4474,24.4784,42.79,33.823,18.83,14.4,35.675,5.8796,26.27,23.62,53.885,11.417,89.8038,5.64,20.9861,3.9156,5.008,84.23,#N/A N/A,65.47,109.19,14.85,62.1,21.82,23.4,17.79,69.4,9.9313,37.213,62.997,36.3293,12.5364,19.0667,#N/A N/A,24.2032,31.807
12/2/2005,23.24,9.1796,37.978,44.6218,31.8,127.95,#N/A N/A,16.9,31.935,34.443,14.4591,37.79,41.2122,65.6724,20.7822,25.456,43.47,33.2585,18.63,14.17,35.675,5.9166,25.56,23.55,54.033,11.452,90.597,5.625,21.9536,3.8791,5.062,85.33,#N/A N/A,66.47,119.92,14.75,62.25,21.52,24.84,19,70.7,10.0139,38.95,63.481,37.0964,12.5463,19.6167,#N/A N/A,24.6483,33.497
12/9/2005,22.73,9.0357,39.175,45.0754,32.79,125.4,#N/A N/A,16.61,31.55,33.518,14.1229,37.62,42.203,64.6599,21.4879,25.4368,43.18,34.7312,19.35,14.02,35.475,5.9545,25.23,23.52,53.5396,11.418,89.9801,5.61,21.9536,3.8988,5.1,85.19,#N/A N/A,67.32,114.05,15.17,61.85,21.39,24.75,19.74,70.7,9.8488,38.75,65.7,37.5666,12.4078,19.3167,#N/A N/A,24.3193,33.646
12/16/2005,22.81,9.1939,39.745,45.9542,32.28,127.2,#N/A N/A,16.49,32.22,33.941,14.315,37,42.4861,65.0456,21.8498,25.7819,42.55,36.2775,19.55,13.99,34.95,5.9942,25.51,23.8,53.1202,11.549,92.0952,5.62,22.2992,3.9982,5.422,83.4,#N/A N/A,67.64,114.35,15.49,62.35,20.91,26.7,19.67,71.8,9.9864,38.63,69.383,36.5767,12.3584,19.6667,#N/A N/A,25.7709,32.632
12/23/2005,22.32,9.122,40.283,46.6062,32.96,128.65,#N/A N/A,16.87,32.465,35.093,14.4687,36.88,42.1558,66.2993,22.1664,26.7212,42.8,35.6148,20.57,13.98,34.425,5.9457,25.08,23.59,52.9475,11.817,93.329,5.7275,22.7829,4.1454,5.472,85.05,#N/A N/A,67.82,115.72,15.68,62.3,20.88,26.55,20.36,75.95,10.1881,38.448,69.712,37.0222,12.5067,19.3333,#N/A N/A,25.4709,31.937
12/30/2005,22.99,9.1076,40,46.0676,31.9,127.94,#N/A N/A,16.9,32.355,34.729,14.488,37.05,41.6368,65.9135,22.4831,26.1269,43.14,35.6639,20.48,14.08,34.1,5.8461,24.76,23.43,52.3553,11.778,91.5664,5.7725,22.4988,4.197,5.51,87.06,#N/A N/A,67.64,114.38,15.45,62.8,20.99,26.25,20.2,74,10.2248,38.29,70.158,37.2944,12.566,19.3,#N/A N/A,25.6064,32.304
1/6/2006,23.04,9.4673,41.818,47.3433,31.7,135.59,#N/A N/A,18.02,31.645,35.486,14.8723,37.78,41.6368,68.0351,23.1074,27.2579,44.08,35.2221,21.54,14.34,33.9,5.966,25.74,23.97,53.5396,12.444,94.2103,5.6825,23.0747,4.2111,5.502,86.01,#N/A N/A,69.48,113.6,16.05,63.2,21.87,27.25,20.76,78.4,10.3715,39.913,72.813,38.705,12.9417,19.1333,#N/A N/A,25.6354,32.801
1/13/2006,24.56,9.3954,41.1,46.9748,31.63,129.67,#N/A N/A,17.38,31.315,34.778,14.6993,37.15,41.0943,69.2888,23.1797,25.9736,45.1,36.8911,22.34,13.63,35.5,5.9695,25.63,24.45,54.7486,12.874,94.3865,5.6875,22.4528,4.2373,5.54,88.99,#N/A N/A,69.44,111.95,15.55,64.8,19.51,26.18,21.63,77.7,10.3532,38.298,69.935,39.101,12.6847,19.35,#N/A N/A,25.1225,34.312
1/20/2006,24.25,9.1939,41.463,45.9542,31.07,125.3,#N/A N/A,17.46,30.965,33.873,14.6225,35.89,40.7404,66.6368,22.9174,25.0631,42.84,37.3329,21.64,13.12,35.55,6.0973,25.35,24.32,54.2798,13.42,91.0376,5.69,21.4238,4.1548,5.398,86.97,#N/A N/A,67.37,107.33,15.08,65.55,18.68,25.35,21.71,76.15,10.0872,36.5,67.832,38.804,12.2694,18.9167,#N/A N/A,24.5225,32.911
1/27/2006,24.66,9.0788,42.463,48.5623,31.9,132.75,#N/A N/A,19.29,32.095,34.148,15.6216,36.92,42.604,70.3013,23.5869,27.0278,46.9,37.3084,23.27,13.18,35.7,6.1555,26.38,24.49,55.7601,13.667,96.1491,5.8325,22.7599,4.3199,5.592,86.47,#N/A N/A,67.82,114.03,14.98,66.45,19.29,27.75,22.19,75.65,10.6558,41.458,73.898,42.5409,12.4375,19.3167,#N/A N/A,25.5483,35.286
2/3/2006,24.6,9.4961,43.125,47.7118,32.46,129.18,#N/A N/A,18.52,32.275,33.144,15.7657,38.25,42.4153,70.5424,24.0574,26.424,47.5,37.922,23.49,13.05,36.55,6.0832,26.56,24.37,55.02,14.194,96.2373,6.125,22.8444,4.438,5.736,87.02,#N/A N/A,67.91,111,15.08,66,18.14,27.59,21.9,75.75,10.6925,42,71.776,42.5904,12.3386,19.55,#N/A N/A,24.7451,35.734
2/10/2006,24.56,9.9133,42.35,47.3433,31.48,131.66,#N/A N/A,18.57,31.86,33.715,15.881,39.59,41.9907,71.4586,23.9307,26.6828,48.04,36.4984,23.15,13.45,36.375,6.0532,26.42,23.94,52.8981,14.222,97.9117,6.1825,23.3665,4.4202,5.722,86.51,#N/A N/A,67.86,112.53,15,66,18.57,27.42,22.03,74.55,10.7292,41.853,71.863,41.8727,12.7934,19.55,#N/A N/A,24.9677,39.759
2/17/2006,23.29,9.8414,41.875,48.3922,31.9,134.3,#N/A N/A,18.34,31.45,34.374,15.9387,39.6,44.3261,73.098,24.1207,27.8904,48.34,37.4311,21.99,13.62,36.8,6.0753,27.35,23.84,53.3175,14.222,104.5214,6.205,23.9348,4.4999,5.852,86.06,#N/A N/A,67.5,115.76,15.77,70.7,19.15,28.17,20.89,73.9,11.0318,42.563,74.422,41.4767,12.9121,19.65,#N/A N/A,24.8516,42.96
2/24/2006,22.98,10.1579,41.678,49.1293,31.52,135.82,#N/A N/A,17.45,31.78,33.882,16.4575,39.76,45.8595,76.3768,24.9259,28.1013,47.17,38.0693,22.28,13.39,36.75,6.2877,29.8,24.06,53.0708,14.414,106.284,6.91,24.2573,4.6547,5.944,88.48,#N/A N/A,69.26,114.32,15.91,75,18.66,27.77,20.84,72.5,11.2152,43.66,75.681,42.5656,12.7638,19.6333,#N/A N/A,24.3387,43.188
3/3/2006,24.74,9.7695,39.625,46.9181,31.25,133.37,#N/A N/A,17.68,31.15,33.262,16.0924,39.28,45.2226,74.0141,24.6545,27.8042,45.09,37.0139,21.76,13.64,36.325,6.0859,29,23.26,51.8372,14.556,103.1113,6.555,23.5739,4.589,6.17,88.94,#N/A N/A,72.64,110.39,15.7,74.05,18.15,26.71,21.65,70.25,11.0134,42.88,72.91,43.8277,13.001,19.4333,#N/A N/A,24.8612,40.713
3/10/2006,24.19,10.0572,39.623,47.2299,31.91,131.73,#N/A N/A,16.83,31.41,32.16,16.3038,40.56,47.3693,71.6773,24.6545,27.8713,47.23,36.6702,22.52,14.09,36.5,6.1405,29.06,23.2,52.0346,14.688,105.7552,6.59,23.7965,4.7532,6,87.34,#N/A N/A,72.46,113.25,16.72,75.5,18.88,26.62,20.4,73.6,11.0318,43.363,74.044,43.1596,13.2186,19.6,#N/A N/A,26.9999,40.773
3/17/2006,24.76,10.345,40,48.4773,34.2,134.9,#N/A N/A,16.6,31.39,32.475,16.4383,42.3,46.7087,73.1351,26.5545,28.1588,46.64,40.352,20.92,13.95,36.4,6.1634,30.96,23.46,52.8241,15,110.1617,6.725,24.6182,4.7644,6.04,90.86,#N/A N/A,73.27,112.5,16.82,74.35,18.6,26.59,20.47,73.65,11.0593,43.575,73.627,42.9616,12.9912,19.2667,#N/A N/A,26.8935,42.075
3/24/2006,25.44,10.3306,41.13,48.9876,35.13,135.85,#N/A N/A,16.41,32.975,34.857,16.2557,46.01,46.7323,73.4267,25.695,27.4687,46.85,41.6283,21.14,14.13,37.325,6.2049,30.18,23.46,53.2929,15.482,110.6023,6.8525,25.0405,4.6294,6.06,91.59,#N/A N/A,73.09,117.18,16.97,73.2,19.32,27.76,21.24,77.45,11.2335,43.48,72.939,42.8626,13.1098,19.3,#N/A N/A,28.3354,44.769
3/31/2006,24.19,9.3378,40.798,48.7041,34.77,137.78,#N/A N/A,16.85,32.35,32.534,16.5439,45.45,47.6995,74.4958,26.0569,27.7563,47.4,40.675,20.69,13.92,36.8,6.1529,29.84,23.48,53.7123,15.647,109.3685,6.66,25.0328,4.6237,6.37,91.18,#N/A N/A,72.91,117,17.08,72.7,18.56,27.89,20.92,78.5,11.0501,44.753,74.654,44.1,12.8033,19.2,#N/A N/A,27.4258,45.017
4/7/2006,23.88,9.1939,41.5,49.9514,31.88,135.37,#N/A N/A,17.05,31.815,32.898,16.4287,44.06,46.52,73.2809,25.9845,27.5167,46.89,39.3,20.73,13.74,36.7,6.0647,29.5,23.73,54.5018,15.434,105.9315,6.525,24.3341,4.6472,6.374,90.4,#N/A N/A,72.01,115.81,17.02,71.25,18.32,27.7,20.52,74.65,10.9401,46.223,74.373,44.1495,12.7835,18.6667,#N/A N/A,27.7741,44.898
4/14/2006,24.11,9.1364,41.898,48.3355,32.28,132.34,#N/A N/A,16.71,32.075,33.036,15.9963,44.48,46.001,71.4343,25.3421,26.8457,45.96,39.025,20.79,13.53,36.5,5.9413,28.15,23.97,54.4278,14.998,105.2265,6.4125,24.073,4.544,6.36,88.3,#N/A N/A,71.15,114.6,17.42,72.6,17.84,26.84,20.4,74.95,10.7016,45.688,72.716,42.0212,12.4474,18.6833,#N/A N/A,27.029,44.819
4/21/2006,24.25,9.4961,42.088,50.0365,32.05,134.3,#N/A N/A,17.61,34.745,34.443,16.4671,45.01,47.6052,73.2323,25.7492,27.6892,46.41,40.35,20.99,13.65,39.575,6.1123,29.2,24.65,55.9575,15.556,109.3685,6.51,25.1173,4.7016,6.546,91.5,#N/A N/A,76.06,114.59,18.65,73.9,18,27.36,20.91,76,11.096,44.623,75.691,44.3969,12.6451,19.0667,#N/A N/A,27.8419,46.071
4/28/2006,24.99,9.4242,41.838,48.619,31.28,132.7,#N/A N/A,16.8,33.98,36.028,16.8226,43.11,46.6616,72.7949,26.3735,27.8809,43.46,39.375,21.13,14.32,39.75,6.0436,28.48,24.22,54.0824,14.712,106.7246,6.455,24.7717,4.4174,6.45,94.06,#N/A N/A,75.21,112.32,18.05,73.5,18.51,27.35,20.35,74.75,11.2702,43.3,72.677,44.4217,12.5561,19.1,#N/A N/A,28.0064,43.735
5/5/2006,24.81,9.5968,40.525,49.7246,30.37,135.59,#N/A N/A,17.46,34.37,35.26,16.6977,42.81,47.1806,74.7873,26.093,28.753,43.39,41.35,21.98,13.82,40.7,6.1361,29.47,24.54,55.7355,14.694,108.6635,6.76,25.1941,4.4924,6.66,94.25,#N/A N/A,76.51,114.8,17.97,74.65,18.63,27.18,19.57,75.9,11.151,44.313,72.629,45.7828,12.7044,18.65,#N/A N/A,27.1161,41.767
5/12/2006,24.41,9.2515,41.988,48.9876,30.42,130.8,#N/A N/A,15.71,33.125,35.9,16.4575,41.07,45.199,74.107,25.2426,26.9608,42,41.1,21.63,12.94,40.65,6.0356,28.01,23.82,54.0577,13.589,107.9585,6.475,24.5491,4.4821,6.474,94.06,#N/A N/A,73.95,111.15,16.69,70.55,17.25,25.29,18.75,74.4,10.8667,41.765,68.569,42.9863,12.2398,17.8833,#N/A N/A,27.0967,41.797
5/19/2006,23.39,9.1652,39.475,44.8486,27.39,123.38,#N/A N/A,14.93,31.895,33.184,15.7561,39.93,43.3117,72.6006,23.7497,25.9544,40.48,38.275,20.64,12.61,38.5,5.9193,26.49,23.05,51.1,13.462,105.9315,6.1525,23.9885,4.2486,6.28,89.9,#N/A N/A,70.66,107,16.45,68,16.83,24.16,17.43,73.3,10.4907,41.215,66.437,40.6601,11.9827,17.6333,#N/A N/A,27.0096,37.95
5/26/2006,23.5,9.1364,39.263,47.8252,28.1,123.01,#N/A N/A,15.74,32.495,35.555,15.6312,41.36,46.1426,73.7668,23.9759,26.7403,41.52,37.875,21.04,12.57,39.325,6.1343,27.63,23.52,51.8,13.944,109.3685,6.3275,23.8119,4.2542,6.164,89.81,#N/A N/A,70.84,107.22,17.12,71.55,17.1,24.9,18,76.15,10.4999,42.253,66.34,41.0313,12.5067,17.84,#N/A N/A,27.5516,39.262
6/2/2006,23.38,9.2803,38.86,46.0676,27.65,120.65,#N/A N/A,16.21,31.575,33.981,15.564,39.45,44.6328,71.2399,23.4331,25.7627,40.64,37.625,21.28,13,39.725,6.1758,26.93,23.34,50.7,13.944,106.4603,6.2,23.3205,4.2711,6.1,86.65,#N/A N/A,69.85,104.85,16.93,69.6,17.69,24.67,17.24,74.1,10.3165,41.288,64.47,40.5363,12.6748,17.4,#N/A N/A,27.7258,38.835
6/9/2006,22.16,9.0069,36.67,44.962,26.55,116.1,#N/A N/A,15.52,30.555,32.574,14.7378,38.34,43.4297,68.6644,21.9131,24.5072,38.15,36.625,21.17,13.01,38.825,6.2666,26.23,22.74,48.42,13.237,97.2067,6.325,22.5219,4.2345,5.924,83.63,#N/A N/A,66.15,101.75,16.08,67.2,17.29,23.38,16.04,71.85,9.9497,39.15,61.679,37.1954,12.8527,17.24,#N/A N/A,27.087,36.678
6/16/2006,22.25,9.3378,36.49,45.2795,19.9,115.01,#N/A N/A,15.68,29.855,32.662,14.6032,37.9,42.6748,68.4214,21.8136,23.4529,37.25,39.35,20.37,12.51,38,6.1643,26.12,22.7,47.95,12.82,95.0916,6.33,22.4604,4.1032,6.172,87.84,#N/A N/A,65.34,100.25,15.65,68.05,16.95,22.61,15.38,72.25,9.7388,40.053,60.865,37.5914,12.5067,16.77,#N/A N/A,26.0806,37.046
6/23/2006,22.66,9.6975,37,46.3397,22.02,120.05,#N/A N/A,15.92,30.455,32.623,14.9203,38.13,45.0338,70.5596,22.5283,23.3229,37.83,38.9,20.59,12.52,38.6,5.8593,25.73,22.41,49.96,14.097,97.3829,6.5975,22.9288,4.2026,6.34,89.17,#N/A N/A,66.78,103.59,15.73,71.2,16.63,23.79,16.15,74.85,10.1789,40.95,65.797,38.8782,12.7638,17.33,#N/A N/A,26.2838,37.761
6/30/2006,23.98,9.7695,37.38,47.4936,22.46,123.52,#N/A N/A,15.84,31.39,35.368,15.4487,39.06,46.8739,72.7463,22.9988,25.0719,38.63,40.275,20.96,12.58,39.35,5.9422,26.25,23.01,51.45,14.367,101.3488,6.7325,23.5969,4.2936,6.596,91.23,#N/A N/A,69.94,106.81,15.96,73.85,16.81,24.43,17.02,76.3,10.4724,41.25,65.923,40.3383,12.8725,17.83,#N/A N/A,26.5161,39.262
