Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
11/28/2003,12.88,8.6616,21.525,34.5346,18.2,93.88,#N/A N/A,15.76,20.63,20.778,9.6074,36.73,30.6674,45.3246,14.0418,15.3637,31.78,16.3838,15.71,13.85,20.795,4.6984,#N/A N/A,14.223,33.2587,6.807,58.8704,3.5975,13.722,2.9468,3.706,74.85,#N/A N/A,51.78,94.83,15.03,61.9,21.4196,23.7,15.9429,56.5,7.9506,32.05,58.975,25.4404,10.6777,16.8667,#N/A N/A,18.5322,27.275
12/31/2003,13.23,8.6904,22.575,36.0809,18.85,100.08,#N/A N/A,15.72,22.29,21.405,10.5201,36.75,30.5258,48.1405,14.7294,16.2646,37,16.1138,16.35,14.51,20.5,4.7513,#N/A N/A,14.96,36.3674,6.992,61.6905,3.9175,14.1981,2.9074,3.22,70.14,#N/A N/A,52,96.12,13.71,65,22.5753,23.15,16.99,59.7,8.6108,33.288,61.534,25.6879,11.5082,17.2833,#N/A N/A,18.6483,28.577
1/30/2004,13.49,9.3954,22.798,34.715,17.46,102.95,#N/A N/A,15.46,22.195,22.474,10.2895,35.19,32.0828,48.2177,15.3355,17.3956,38.25,16.5801,17.92,16.01,22.245,5.103,#N/A N/A,14.95,34.9118,7.35,62.7481,3.8575,15.396,2.9318,3.132,74.16,#N/A N/A,52.18,95.31,16.61,63.65,23.721,24.23,18.69,57.2,8.4733,33.103,62.977,25.7868,12.3782,18,#N/A N/A,20.4677,27.265
2/27/2004,15.13,9.6256,22.625,36.751,18.61,100.26,#N/A N/A,14.85,21.4,21.018,10.6642,34.38,33.0972,49.0374,15.1998,17.7119,36.15,17.9424,19.12,15.73,23.075,5.4829,#N/A N/A,15.826,36.2688,7.149,62.9684,4.15,15.1118,2.8043,3.52,79.51,#N/A N/A,55.43,93.85,17.63,66.15,22.0871,24.45,18.03,55,8.5466,31.75,60.128,26.4798,12.922,19.4167,#N/A N/A,22.3064,25.555
3/31/2004,14,9.5824,23.66,35.6943,17.55,88.61,#N/A N/A,14.91,20.665,18.261,10.3472,33.09,31.4694,47.9573,14.9736,16.2742,33.98,19.1696,18.2,14.62,24.745,5.8011,#N/A N/A,16.363,36.8609,7.263,61.2499,4.2,13.7297,2.5229,3.76,77.82,#N/A N/A,53.89,90.37,16.68,62.3,20.7421,23.53,18.1,53.15,8.1156,32.163,58.21,26.2323,12.1706,18.7167,#N/A N/A,20.8742,23.905
4/30/2004,15.67,9.2947,24.085,37.653,21.1,88.51,#N/A N/A,13.28,21.52,20.953,10.5777,35.97,32.9792,48.3141,16.0141,16.8397,37.39,19.9305,18.39,14.4,24.405,5.862,#N/A N/A,16.952,38.0699,7.426,61.2499,4.1125,13.7297,2.5904,3.628,78.78,#N/A N/A,52.99,90.21,11.74,62.9,20.0547,22.72,18.2,53,8.2165,31.625,58.384,27.8161,12.2694,18.4333,#N/A N/A,20.3129,24.859
5/31/2004,15.66,9.1364,24.425,37.318,20.35,85.83,#N/A N/A,14.36,21.065,21.571,10.4048,34.9,33.4746,48.6998,15.7427,16.1592,36.66,19.3415,16.45,13.76,26.275,5.9025,#N/A N/A,16.813,38.2672,7.718,61.338,4.145,14.2057,2.7883,3.79,78.74,#N/A N/A,52.9,83.94,11.43,64.05,19.4968,22.37,17.98,54.15,7.9597,33.063,56.252,27.4697,11.7751,17.95,#N/A N/A,20.7096,23.955
6/30/2004,16.35,9.2803,24.533,38.5267,22.88,89.03,#N/A N/A,13.91,21.995,21.847,10.5489,36.37,33.8285,48.748,15.7065,17.3477,38.4,20.3233,17.75,14.44,26.825,5.8091,#N/A N/A,16.319,38.662,7.561,61.5584,4.3375,14.8968,3.0115,3.772,77.27,#N/A N/A,53.58,89.1,11.86,65.65,21.3399,22.13,18.34,52.1,7.8222,34.065,57.279,27.7666,12.0124,18.7333,#N/A N/A,22.0645,23.617
7/30/2004,15.72,8.8918,24.698,38.1298,22.9,80.3,#N/A N/A,11.87,22.14,20.446,10.6258,36.92,32.3187,46.6554,16.8284,16.3605,37.11,20.7528,16.67,13.92,25.525,5.7791,#N/A N/A,17.102,39.7969,7.053,60.1042,4.25,14.8047,2.8896,3.804,74.16,#N/A N/A,51.1,79.78,9.53,59.55,20.503,20.14,16.28,55.1,7.2445,33.3,56.504,26.1581,11.9728,17.0333,#N/A N/A,20.1,22.991
8/31/2004,16.49,7.2803,26.408,36.4572,21.48,79.19,#N/A N/A,10.5,22.205,19.331,10.5009,33.89,31.0448,47.9959,16.8827,16.0921,34.14,21.5628,16.35,14.33,25.2,5.5975,#N/A N/A,16.81,39.5009,7.107,61.8668,4.1975,15.396,2.8296,3.778,68.63,#N/A N/A,47.4,77.73,9.62,54.65,19.3573,18.94,15.4,58.4,7.3729,29.938,54.489,25.4651,11.5477,16.42,#N/A N/A,19.6258,21.669
9/30/2004,16.78,7.3954,28.088,35.8051,21.33,81.09,#N/A N/A,10.36,23.725,20.299,10.645,33.1,29.8653,50.1464,17.4165,15.6129,33.2,22.7409,15.63,14.94,25.875,5.8003,#N/A N/A,18.047,40.4631,7.962,62.7922,4.175,15.6033,2.8671,3.98,67.67,#N/A N/A,48.44,77.56,11.08,52.75,19.985,18.44,15.41,58.4,7.2078,31.275,57.376,25.7621,11.9135,15.4567,#N/A N/A,19.9645,21.778
10/29/2004,17.41,7.8271,27.383,35.8902,22.35,83.38,#N/A N/A,11.17,24.45,20.474,11.8171,33.15,30.9504,51.4482,16.9189,16.1688,32.38,22.9128,15.32,15.02,26.6,6.2498,#N/A N/A,17.8,40.2164,7.87,64.07,4.29,15.9335,3.0106,3.984,67.57,#N/A N/A,48.4,76.68,12.09,53.45,22.3561,18.55,14.27,57.3,8.0239,33.383,56.543,25.6879,12.7934,15.5433,#N/A N/A,20.7193,25.028
11/30/2004,17.27,7.971,29.485,36.8824,22.75,94.01,#N/A N/A,11.54,25.32,21.976,11.894,31.78,31.6346,50.4357,17.1903,16.8876,33.65,22.8637,15.87,15.98,25.7,5.9043,#N/A N/A,18.468,40.6358,9.051,64.026,4.42,15.8951,3.1231,4.404,71.55,#N/A N/A,48.22,85.35,12.24,54.4,23.5416,19.4,13.83,56.65,8.2899,33.613,58.384,25.8611,13.0703,15.79,#N/A N/A,21.4838,24.492
12/31/2004,17.84,8.2012,29.688,38.555,21.39,97.6,#N/A N/A,11.81,26.5,22.99,12.5377,33.2,32.0592,51.4,17.8236,17.4243,35.26,24.2505,16.9,16.65,28.825,6.3741,#N/A N/A,18.42,39.6489,8.092,65.6123,4.675,17.093,3.3201,4.34,67.39,#N/A N/A,50.78,90.45,11.62,55.85,24.2689,19.51,15.68,58.8,8.3724,32.85,60.448,25.3414,13.703,16.4333,#N/A N/A,22.7322,24.263
1/31/2005,17.79,9.1076,28.713,37.3927,23.45,90.95,#N/A N/A,12.53,26.195,24.002,12.4128,32.17,33.7341,53.3769,18.3936,17.846,34.88,26.9995,17.87,16.58,27.25,6.3547,#N/A N/A,18.64,40.5865,8.542,67.3308,4.75,16.9547,3.3407,4.344,73.98,#N/A N/A,48.04,87.67,11.75,57.45,23.98,20.06,15.45,57.25,8.3541,29.823,58.956,29.004,13.8019,16.7,#N/A N/A,23.487,27.305
2/28/2005,18.05,9.827,28.37,38.47,23.74,95.62,#N/A N/A,13.97,28.27,25.98,12.5569,32.35,35.5034,52.8465,19.1355,19.4658,34.99,27.245,18.15,15.82,26.5,6.4067,#N/A N/A,19.691,44.238,9.54,70.3272,4.98,17.8532,3.4701,4.664,77.09,#N/A N/A,50.42,93.3,12.28,59.15,22.7147,20.89,17.8,60.4,8.5833,30.673,57.396,29.8454,13.7426,16.7667,#N/A N/A,23.0709,27.503
3/31/2005,16.89,9.2947,30.605,40.2276,23.06,97.95,#N/A N/A,13.03,27.345,25.065,12.0669,35.05,36.2111,52.7019,18.2941,19.6958,34.53,27.294,18.83,15.4,27.875,6.5072,#N/A N/A,20.04,44.5341,9.431,70.6357,5.045,17.8916,3.6765,4.614,75.49,#N/A N/A,52,92.94,11.96,61.75,23.0136,21.25,17.35,65.05,8.6108,31.078,59.159,29.9197,13.2878,17.6333,#N/A N/A,22.8677,27.653
4/29/2005,15.44,8.4026,30.025,39.122,21.96,92.24,#N/A N/A,11.11,25.055,24.957,11.4808,32.7,34.1587,49.0856,17.4165,18.2007,30.35,28.5704,18.15,14.48,27.625,6.4702,#N/A N/A,19.51,42.5603,8.933,67.7715,5.0425,16.2022,3.458,4.592,69.59,#N/A N/A,49.12,84.8,12.32,55.6,22.645,19.12,15.9,68.4,8.2715,30.428,54.876,27.5687,12.9813,16.5,#N/A N/A,22.6258,24.203
5/31/2005,16.78,8.8199,33.763,40.0575,24.03,95.74,#N/A N/A,13.06,26.955,26.856,12.2398,35.2,35.2675,52.7019,18.5655,18.9866,32.61,29.8713,19.07,15.1,27.875,6.4349,#N/A N/A,20.76,44.2874,9.496,70.3713,5.1875,17.2619,3.5649,4.608,73.66,#N/A N/A,52.27,88.92,13.64,58.95,23.183,20.71,15.41,73.3,8.5008,33.498,57.512,29.598,13.4558,17.9833,#N/A N/A,23.9612,26.012
6/30/2005,17.49,9.7839,34.628,39.9441,26.35,94.97,#N/A N/A,13.02,27.5,27.151,12.259,37.73,34.3003,54.6788,19.8593,19.8108,33.58,33.7739,19.32,15.3,28.25,6.3468,#N/A N/A,21.31,47.9389,9.962,74.1609,5.455,17.9453,3.5499,4.256,78.05,#N/A N/A,57.59,88.12,13.85,59.35,24.0697,20.9,17.13,67.9,8.7942,36.003,58.471,30.8601,13.3866,17.8833,#N/A N/A,25.2193,29.144
7/29/2005,19.16,10.4457,37.35,41.5317,27.73,104.82,#N/A N/A,14.43,29.3,29.011,13.3639,38.76,38.4993,57.5237,21.126,21.6031,40.12,32.7921,20.46,16.37,29.975,6.226,27.08,23.4,51.0723,10.678,79.5367,5.2575,19.1816,3.7609,4.408,76.18,#N/A N/A,61.78,96.03,13.17,65.1,25.3748,22.39,18.32,71.35,9.372,35.453,61.679,32.0974,13.7327,18.4,#N/A N/A,25.4032,33.855
8/31/2005,19.78,10.3594,36.15,39.9441,27.36,104.9,#N/A N/A,13.58,28.395,28.155,12.922,36.42,40.1506,56.8486,19.9226,20.6447,41.7,35.3448,20.44,15.4,31.625,6.3389,27.1,23.97,52.5774,10.407,77.1573,5.215,18.0758,3.6624,4.42,79.51,#N/A N/A,59.03,90.8,12.68,65.05,24.3187,21.34,16.79,69.2,9.0785,34.4,59.634,31.553,13.2284,18.6333,#N/A N/A,24.6483,31.996
9/30/2005,20.57,9.0501,36.145,43.3744,29.5,112.34,#N/A N/A,13.66,31.25,30.005,14.0172,39.06,42.2974,60.9953,20.4022,21.8906,44.14,35.173,19.46,15.14,34.45,6.3168,27.82,24.71,56.0315,11.567,83.6788,5.8125,19.028,3.6362,4.884,79.88,#N/A N/A,61.82,95,13.94,64.45,23.88,22.11,17.96,68.75,10.023,35.95,62.115,32.5181,13.4657,19.7833,#N/A N/A,26.2838,37.751
10/31/2005,20.85,8.3738,34.998,43.0059,28.9,117.83,#N/A N/A,14.1,30.075,28.509,14.1325,36.2,40.1506,60.9953,18.8641,23.1558,41.79,32.0067,18.6,14.75,34.35,5.9316,25.65,22.36,51.6645,11.663,83.9432,5.585,18.4675,3.6512,4.938,80.2,#N/A N/A,60.88,98,13.88,61.35,21.68,21.8,16.6,66.8,9.7571,35.675,60.138,33.9288,13.1592,19.35,#N/A N/A,25.4322,33.696
11/30/2005,22.44,9.1939,37.273,43.4878,31.43,123.49,#N/A N/A,16.25,31.325,33.321,14.4303,37.32,41.1886,64.8045,20.3117,24.5263,42.94,33.1848,18.43,14.1,35.275,5.8884,25.7,23,52.4047,11.122,89.0988,5.5875,21.132,3.8453,4.99,83.68,#N/A N/A,65.61,110.86,14.5,61.3,21.26,23.73,18.12,68.6,9.9038,38.338,62.348,36.255,12.4177,19.0333,#N/A N/A,23.8548,32.354
12/30/2005,22.99,9.1076,40,46.0676,31.9,127.94,#N/A N/A,16.9,32.355,34.729,14.488,37.05,41.6368,65.9135,22.4831,26.1269,43.14,35.6639,20.48,14.08,34.1,5.8461,24.76,23.43,52.3553,11.778,91.5664,5.7725,22.4988,4.197,5.51,87.06,#N/A N/A,67.64,114.38,15.45,62.8,20.99,26.25,20.2,74,10.2248,38.29,70.158,37.2944,12.566,19.3,#N/A N/A,25.6064,32.304
1/31/2006,24.24,9.1364,43.025,47.967,32.25,132.65,#N/A N/A,18.55,32.43,33.823,15.9675,37.23,42.321,70.7835,23.0712,26.7403,47.26,37.5784,23.19,13.03,35.925,6.1396,26.01,24.88,56.0562,13.778,95.7966,5.8575,22.5526,4.3921,5.654,87.84,#N/A N/A,66.92,111.73,15.05,66.8,18.72,27.78,21.74,75.45,10.8575,42.125,72.736,42.5656,12.4177,19.2833,#N/A N/A,24.9483,35.247
2/28/2006,24.25,9.8414,41.005,46.9464,30.76,135.4,#N/A N/A,17.41,31.63,33.253,16.4094,40.34,45.7651,74.882,24.8445,28.408,46.5,38.0448,21.91,13.24,36.15,6.1458,29.03,23.96,52.0592,14.593,104.7858,6.6175,24.2112,4.6519,6.026,88.48,#N/A N/A,68.72,113.75,15.7,74.25,18.25,27.32,21.36,71.4,11.2335,42.763,74.615,42.4419,12.7934,19.4167,#N/A N/A,24.629,42.98
3/31/2006,24.19,9.3378,40.798,48.7041,34.77,137.78,#N/A N/A,16.85,32.35,32.534,16.5439,45.45,47.6995,74.4958,26.0569,27.7563,47.4,40.675,20.69,13.92,36.8,6.1529,29.84,23.48,53.7123,15.647,109.3685,6.66,25.0328,4.6237,6.37,91.18,#N/A N/A,72.91,117,17.08,72.7,18.56,27.89,20.92,78.5,11.0501,44.753,74.654,44.1,12.8033,19.2,#N/A N/A,27.4258,45.017
4/28/2006,24.99,9.4242,41.838,48.619,31.28,132.7,#N/A N/A,16.8,33.98,36.028,16.8226,43.11,46.6616,72.7949,26.3735,27.8809,43.46,39.375,21.13,14.32,39.75,6.0436,28.48,24.22,54.0824,14.712,106.7246,6.455,24.7717,4.4174,6.45,94.06,#N/A N/A,75.21,112.32,18.05,73.5,18.51,27.35,20.35,74.75,11.2702,43.3,72.677,44.4217,12.5561,19.1,#N/A N/A,28.0064,43.735
5/31/2006,23.46,9.1796,38.7,45.9825,27.8,121.4,#N/A N/A,15.79,31.75,34.483,15.5352,40.14,44.4205,70.754,23.795,25.9736,41,35.85,21.16,12.67,39.275,6.1308,27.32,23.47,50.6,13.66,105.9315,6.2625,23.4433,4.2373,6.188,88.57,#N/A N/A,69.12,105.75,16.71,69.85,17.46,24.54,17.17,73.55,10.3348,40.968,65.041,40.0661,12.6254,17.55,#N/A N/A,27.087,39.044
6/30/2006,23.98,9.7695,37.38,47.4936,22.46,123.52,#N/A N/A,15.84,31.39,35.368,15.4487,39.06,46.8739,72.7463,22.9988,25.0719,38.63,40.275,20.96,12.58,39.35,5.9422,26.25,23.01,51.45,14.367,101.3488,6.7325,23.5969,4.2936,6.596,91.23,#N/A N/A,69.94,106.81,15.96,73.85,16.81,24.43,17.02,76.3,10.4724,41.25,65.923,40.3383,12.8725,17.83,#N/A N/A,26.5161,39.262
7/31/2006,25.69,10.1148,36.52,49.2711,22.55,122.98,#N/A N/A,15.43,31.505,37.957,15.9867,40.41,48.8319,74.0584,22.7998,26.3812,40.41,39.775,19.38,12.1,39.15,6.0912,27.85,24.01,53.25,13.756,102.9351,6.95,24.4032,4.2467,6.802,95.71,#N/A N/A,70.88,107.83,15.53,78.45,16.4,25.85,15.23,74.45,10.8759,35.818,61.156,39.8434,13.09,18.66,#N/A N/A,25.6548,41.688
8/31/2006,25.34,10.7766,37.2,51.3604,23.54,132.37,#N/A N/A,17.06,32.165,38.055,17.1396,40.44,50.6719,80.6187,24.4916,28.3354,41.2,42.25,19.79,11.39,40.4,6.1449,29.04,23.9,52.7,14.777,111.043,7.245,25.9159,4.9145,7.042,98.64,#N/A N/A,72.41,117.58,16.35,81.7,16.57,26.62,17.03,70.05,11.1051,37.273,64.131,41.2045,13.2482,18.7,#N/A N/A,25.9838,44.073
9/29/2006,27.15,12.0572,37.1,50.1754,22.68,136.48,#N/A N/A,18.44,31.575,39.561,17.5335,42.24,52.2289,82.4653,24.0935,28.4135,39.41,43.9,20.7,12.54,40.375,6.3424,31.4,23.37,51.75,15.339,110.6023,8.825,26.6377,4.8666,7.352,106.97,#N/A N/A,73.22,124.71,15.66,80.1,18.1,27.67,15.94,70.2,11.4353,39.1,66.669,43.5308,13.5152,19.42,#N/A N/A,27.5128,46.369
10/31/2006,27.6,11.8701,39.26,52.0153,21.25,145.42,#N/A N/A,17.92,34.53,38.823,18.1772,45,54.1633,83.7288,25.0526,29.1659,44.7,44.125,21.7,13.56,41.1,6.6289,31.5,23.63,53.05,15.718,115.5114,8.9875,26.653,5.0233,7.492,106.97,#N/A N/A,73.59,127.18,15.55,76.2,20.35,27.37,17.73,66.6,12.4348,38.97,68.317,40.2888,14.929,19.39,#N/A N/A,28.7128,51.439
11/30/2006,30.98,10.8773,37.19,53.2938,22.21,146.95,#N/A N/A,18.76,34.84,38.311,17.5335,41.66,54.8238,79.0637,25.7402,27.9445,43.84,47.425,22.5,13.39,40.55,6.7902,32.6,24.73,53.55,15.844,112.2288,8.375,24.718,5.0036,7.654,105.41,#N/A N/A,70.57,123,15.19,76.1,19.6,28.09,16.23,66.3,12.5724,39.465,69.644,40.4621,15.1168,19.95,#N/A N/A,28.1128,52.085
12/29/2006,31.22,11.5967,37.73,56.1004,26.1,154.76,#N/A N/A,18.84,36.925,40.013,17.5239,43.51,54.1633,80.3271,28.5359,29.9671,46.8,48.4,22.84,13.84,40.725,6.8889,34.85,25.48,54.65,16.857,114.0919,8.28,25.793,5.4866,8.162,103.58,#N/A N/A,72.05,130.42,15.48,75.9,20.95,28.57,17.58,69.95,12.9667,40.26,72.813,41.6252,15.9374,20.71,#N/A N/A,28.6548,56.21
1/31/2007,30.86,11.0788,36.92,55.7262,25.46,153,#N/A N/A,19.38,36.965,44.481,18.3021,46.8,55.7674,83.1456,27.414,31.5988,47.66,52.7,23.6,13.5,43.025,7.1595,32.99,24.7,51.8,17.181,120.2135,8.2,25.7623,5.4313,8.694,103.58,#N/A N/A,72.91,121,16.79,81.1,21.2,29.84,18.2,67.45,13.3793,35.41,81.893,45.857,16.5603,20.45,#N/A N/A,30.5612,56.458
2/28/2007,31.33,10.8773,37.12,54.0329,25.91,162.78,#N/A N/A,18.61,38.425,42.779,17.7064,43.91,56.4893,76.7214,28.5449,31.423,51.41,52.335,24.12,13.56,43.12,6.97,33.31,23.17,51.02,18.277,112.9741,8.2925,24.7794,5.1696,8.798,104.04,#N/A N/A,75.46,120.43,16.49,79.13,20.53,27.77,17.34,64.26,12.8475,34.81,77.28,45.4363,16.1154,19.5,#N/A N/A,28.887,66.249
3/30/2007,33.79,12.5895,40.93,56.9112,23.22,153.71,#N/A N/A,18.49,42.14,47.079,17.6584,44.17,57.7018,75.9925,28.9521,31.0126,61.4,58.01,22.66,12.38,43,7.0608,34.74,24.36,52.45,20.043,114.7751,8.8475,24.3033,5.3328,9.306,109.54,#N/A N/A,74.85,126.61,17.23,81.73,19.77,28.59,18.27,65.1,12.2514,33.37,77.542,47.515,16.3131,21.97,#N/A N/A,29.4387,76.566
4/30/2007,35.89,13.496,43.85,56.986,23.72,166.7,#N/A N/A,19.99,43.715,49.608,16.9571,45.32,57.1592,83.2428,29.1783,33.1524,59.87,59.275,25.34,13.38,44.3,7.3552,34.6,24.43,54.46,20.387,138.8444,9.125,25.8314,5.7961,9.076,117.07,#N/A N/A,77.48,131.09,18.66,88.12,21.59,30.28,17.8,67.48,12.0955,35.49,86.438,52.035,16.323,22.54,#N/A N/A,29.3999,74.091
5/31/2007,39.14,13.3377,47.44,55.0245,23.37,165,#N/A N/A,19.25,46.02,52.639,18.0427,49.77,54.9323,87.6455,32.6615,31.7454,68.15,58.8,23.64,13.78,44.655,7.4531,37.32,26.28,56,19.003,128.4554,10.725,25.4244,5.3178,9.382,124.13,#N/A N/A,79.06,139.9,20.35,88.3,22.83,31.6,19.13,71.66,13.0951,35.57,94.907,53.645,16.6987,22.04,#N/A N/A,31.3354,72.74
6/29/2007,36.78,13.424,46.78,60.7718,24.12,173.59,#N/A N/A,20.5,48.62,55.208,17.4855,48.01,56.6355,85.8766,33.1411,31.2764,68.59,55.48,24.03,13.69,44.185,7.0299,37.49,26.9,60.26,18.973,122.0145,10.3825,25.1787,5.1865,8.754,118.55,#N/A N/A,77.09,136.19,20.81,87.8,20.4,31.56,18.99,60.1,12.554,38.07,103.27,52.065,16.3527,22.98,190.4,30.8806,76.686
7/31/2007,37.12,13.4384,44.82,59.6928,22.27,156.39,#N/A N/A,21.9,47.65,51.439,17.4182,45.83,50.6813,79.433,29.7211,28.3647,66.89,53.08,21.46,12.64,44.95,6.6862,34.35,25.78,58.28,17.983,113.0628,10.3075,24.0499,5.238,8.874,117.61,#N/A N/A,74.59,126.84,21.17,84.41,19.86,29.91,18.44,61.5,12.7649,39.8,90.672,49.57,17.0942,22.4,175.01,30.3096,82.55
8/31/2007,37.64,11.2802,43.15,58.3457,21.78,157.32,#N/A N/A,21.73,48.565,56.999,16.2269,44.63,52.7573,75.2441,28.7711,28.736,65.18,52.24,21.33,13.64,44.55,6.6809,36.8,25.38,55.25,17.643,105.016,10.175,22.6678,5.1865,8.61,116.12,#N/A N/A,73.89,126.78,24.17,85.98,22.14,28.93,17.33,59.92,12.2881,39.53,89.335,48.75,18.0136,22.32,175.55,29.0419,91.297
9/28/2007,39.74,12.201,46,58.539,21.56,163.85,#N/A N/A,23.25,48.5,54.932,15.7946,45.23,52.0873,74.5832,25.1973,30.6608,70.64,54.79,20.4,13.78,44,6.9991,36.44,25.99,57.02,17.64,104.4039,10.3,23.904,5.0777,9.452,120.73,#N/A N/A,75.77,134.77,26.66,92,23.49,31.65,16.93,59.38,12.499,41.05,93.434,44.3,19.4077,21.61,180.62,28.6451,95.919
10/31/2007,40.74,11.9248,46.05,59.2438,23.44,155.22,#N/A N/A,24.04,47.75,56.625,16.6881,46.23,55.8335,73.9515,23.8312,30.1528,75.95,56.62,20.91,14.15,43.99,7.2873,39.2,25.2,55.65,17.913,102.7892,11.11,23.8349,5.118,10.27,125.19,#N/A N/A,80.1,132.42,27.35,90.64,25.46,28.55,17.51,60.54,13.7553,37.34,90.818,47.525,22.5319,22.26,171.55,30.0774,130.212
11/30/2007,37.43,11.1766,45.47,61.8695,21.94,141,#N/A N/A,23.73,47.38,55.444,16.3422,41.7,56.862,74.9817,23.3697,27.2899,69.55,54.47,23.21,15.1,42.83,7.2195,38.26,24.37,55.23,18.597,93.6689,11.27,20.3718,5.1114,9.524,105.25,#N/A N/A,74.75,124.52,27.27,94.93,25.95,28.66,13.29,65.01,13.4252,34.94,100.508,47.69,22.6505,24.16,153.63,30.3774,103.066
12/31/2007,35.63,10.9694,51.26,63.4848,21.83,147.95,#N/A N/A,21.66,50.705,61.535,16.102,42.35,57.9377,72.134,21.5783,26.7623,66.5,50.65,23.51,15.02,43.65,7.171,40,25.05,56.83,18.667,87.7692,10.4,20.5407,5.0739,8.404,100.65,#N/A N/A,74.51,132.94,26.52,97.98,24.62,29.52,14.03,62.98,13.5627,35.53,105.489,46.34,21.9683,25.01,149.5,30.3677,99.398
1/31/2008,34.29,10.0601,42.48,57.9652,17.04,119.46,#N/A N/A,17.75,43.605,53.958,13.5176,36.8,50.9833,63.9798,22.8613,22.3556,52.19,45.42,21.66,13.74,38.71,6.5583,36.17,21.59,48.71,17.813,73.8137,10.18,16.6476,4.4577,6.7,85.9,#N/A N/A,61.76,120.27,24.36,82.46,23.62,26.18,10.96,54.35,10.8484,32.2,83.511,38.56,19.3187,21.76,158.36,25.9838,92.341
2/29/2008,37.51,10.0486,41.94,58.5951,17.43,117.5,#N/A N/A,16.09,41.99,50.041,13.2198,36.18,49.0489,57.8958,22.2117,21.9648,55.79,45.96,21.98,12.57,39.3,6.2895,37.98,22.92,49.99,19.53,67.3882,9.6,17.0853,4.1736,6.87,83.07,#N/A N/A,61.49,116.39,24.1,78.72,22.28,25.98,13.31,48.79,10.9401,31.61,82.775,37.86,19.0221,20.41,161.9,25.3741,91.377
3/31/2008,34.85,10.8198,42.11,60.2292,15.01,125.48,#N/A N/A,15.58,42.655,49.953,13.4023,34.99,53.4461,62.0944,21.7864,22.4631,54.15,45.79,19.35,10.55,41.39,5.9237,38.24,21.6,47.04,17.967,58.7822,9.82,18.2141,4.1876,7.038,85.87,#N/A N/A,63.54,123.88,20.04,80.44,21.3,24.23,12.97,47.52,11.5728,31.48,66.524,40.98,17.9938,21.19,162.55,23.9516,104.617
4/30/2008,33.01,10.9579,40.99,60.3227,16.15,130.93,#N/A N/A,18.33,45.825,53.928,14.1901,35.25,53.6348,67.3037,22.2207,23.3571,49.93,47.43,20.03,11.54,39.95,6.1617,42.34,24.77,53.94,18.113,71.2363,9.41,18.8207,4.5093,6.996,76.92,#N/A N/A,66.17,124.26,19.72,76.21,20.16,24.15,13.52,50.15,12.7007,32.39,73.23,39.305,18.3597,21.65,165.68,25.229,105.352
5/30/2008,31.01,11.0673,45.32,58.9257,15.02,121.69,#N/A N/A,19.23,48.185,56.093,13.7674,38.07,53.097,64.4755,21.4426,22.1895,48.92,48.43,20.45,10.76,40.43,6.3688,43.79,26.18,56.09,20.023,63.3127,9.28,18.8437,3.9532,6.324,76.86,#N/A N/A,67.78,120.5,18.53,78.22,19.505,24.68,14.03,47.91,12.2789,35.52,70.662,40.37,18.241,21.15,167.1,26.1435,96.873
6/30/2008,27.56,9.8299,40.11,57.5392,12.04,111.9,#N/A N/A,15.65,43.82,52.61,11.6922,30.55,42.0851,55.9228,16.9189,18.4278,39.28,39,16.6,10.4,38.84,5.3234,40.82,23.7,54.2,18.327,52.4036,8.51,15.5534,3.4026,5.852,64.69,#N/A N/A,60,111.26,15.49,69.1,18.71,21.61,12.32,42.43,10.7016,33.26,68.336,34.305,16.6888,18.09,147.26,23.3225,91.476
7/31/2008,27.04,8.4314,39.41,57.8137,12.19,109.32,#N/A N/A,14.85,40.69,54.539,11.3656,28.91,45.0574,62.0069,14.9284,18.5499,37.33,36.5,15.09,11.155,31.76,5.2405,40.34,21.74,49.4,18.677,56.7161,8.76,16.1293,3.3979,6.21,64.21,#N/A N/A,63.94,106.8,17.65,67.4,20.37,21.48,10.89,45.07,11.4444,37.26,76.321,35.71,16.5405,17.75,144.51,26.0999,99.776
8/29/2008,29.64,9.8184,40.05,56.9492,15.33,114.1,#N/A N/A,16.13,39.38,53.151,11.1062,28,44.9064,59.7521,16.1046,21.359,39.9,38.85,16,11.31,36.41,5.5314,39.4,22.23,49.045,19.073,62.6492,8.24,16.3865,3.4448,6.372,72.95,#N/A N/A,65.54,106.18,17.08,67.91,20.135,22.24,12.14,48.61,10.6741,38.2,71.96,34.45,16.7185,18.87,141.88,25.587,104.666
