Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
12/11/2003,13.16,10.0033,20.783,34.2511,18.28,94.53,#N/A N/A,15.86,20.755,20.538,9.6939,37.62,30.3843,44.8038,14.0237,15.7279,32.15,15.5493,16.35,13.58,20.79,4.7954,#N/A N/A,13.781,33.0613,6.472,58.1654,3.62,14.3977,2.839,3.844,77.5,#N/A N/A,54.43,102.6,15.09,63.45,20.8916,23.65,15.7714,53.95,7.758,33.028,58.859,25.7373,10.6777,17.3,#N/A N/A,18.4548,29.8
13/11/2003,12.95,10.2953,20.695,34.1995,18.64,95.25,#N/A N/A,15.87,21,20.603,9.6939,37.49,30.3607,44.611,13.9875,15.6321,32.4,15.4879,16.05,13.54,20.93,4.7566,#N/A N/A,13.784,33.1353,6.451,58.0772,3.615,14.5052,2.9046,3.842,77.18,#N/A N/A,53.85,103.02,15.29,63.45,20.9115,24,15.9943,54,7.8039,33.025,60.439,25.5889,10.7271,17.0333,#N/A N/A,18.3871,29.819
14/11/2003,13.06,10.2345,21.115,34.6634,18.46,95.74,#N/A N/A,15.35,21.15,20.759,9.7419,37.64,30.4786,45.0642,14.2046,15.8238,32.43,16.1383,16.09,13.73,21.185,4.8297,#N/A N/A,14.09,33.6288,6.396,58.2976,3.625,14.2979,2.9215,3.89,77.18,#N/A N/A,54.21,103.92,15.23,64.1,20.6226,24.05,16.0286,56.05,7.8589,33.13,61.068,25.7868,10.7666,17,#N/A N/A,18.3774,29.78
17/11/2003,13.07,9.8937,20.618,33.7872,17.96,91.42,#N/A N/A,14.85,20.6,20.142,9.4153,36.41,30.1248,43.5309,14.1594,15.2583,31.35,15.6597,15.74,13.51,21.1,4.7715,#N/A N/A,13.857,32.8146,6.244,56.7994,3.5775,13.745,2.8596,3.788,74.44,#N/A N/A,52.27,100.5,14.83,62.7,20.1045,22.91,15.6343,55.6,7.6388,31.763,58.404,25.2919,10.4997,16.7833,#N/A N/A,17.7096,28.905
18/11/2003,12.98,10.2101,20.838,33.9934,17.31,90.1,#N/A N/A,14.72,20.615,19.985,9.4153,36.13,30.1484,43.3862,14.1141,15.0953,31.2,16.0156,15.99,13.54,21.01,4.7865,#N/A N/A,13.848,32.5679,6.345,56.8875,3.5625,13.7066,2.8774,3.748,74.57,#N/A N/A,51.91,99.83,14.93,62.65,20.0248,22.89,15.6343,56.2,7.6296,31.425,57.716,25.2919,10.4898,16.6067,#N/A N/A,17.9032,28.577
19/11/2003,13.22,10.1858,20.563,33.6841,17.2,89.06,#N/A N/A,14.62,20.52,19.856,9.3864,36.2,30.0304,43.3187,13.8879,15.0474,31.43,16.077,15.89,13.43,20.34,4.6191,#N/A N/A,13.838,32.5679,6.423,56.7553,3.57,13.6298,2.838,3.78,73.61,#N/A N/A,51.19,99.2,14.65,61.8,20.7222,22.43,15.6429,55.25,7.6204,31.025,57.057,24.9949,10.4799,16.6467,#N/A N/A,18.1064,27.981
20/11/2003,13.18,9.9546,20.388,34.1738,16.92,88.3,#N/A N/A,14.74,20.66,20.123,9.3384,35.95,29.9596,43.2609,13.517,14.8174,31.19,16.1997,15.8,13.4,20.375,4.5997,#N/A N/A,13.824,32.3458,6.472,57.0638,3.5925,13.5761,2.808,3.77,72.97,#N/A N/A,50.78,98,14.84,61.65,20.523,22.65,15.6943,55,7.648,31.375,56.737,24.8712,10.3712,16.6667,#N/A N/A,17.9903,27.533
21/11/2003,13.03,9.7234,20.125,34.3284,17.6,89.12,#N/A N/A,14.9,20.63,20.096,9.4537,36.05,30.2191,43.8298,13.526,15.057,31.25,16.077,15.7,13.37,20.435,4.6446,#N/A N/A,13.771,32.7159,6.651,57.24,3.6,13.4532,2.7986,3.77,74.48,#N/A N/A,50.78,99,14.79,62.55,21.2602,22.54,15.9943,55.7,7.7121,31.488,56.989,25.0197,10.4008,16.7333,#N/A N/A,18.3871,27.434
24/11/2003,13.09,9.8937,20.575,34.5346,18,92.09,#N/A N/A,15.59,20.87,20.806,9.6362,37,30.4315,44.5338,13.7522,15.287,31.78,16.3838,16.11,13.61,20.885,4.6578,#N/A N/A,13.989,33.1353,6.818,58.0772,3.615,13.722,2.8934,3.796,75.49,#N/A N/A,51.69,102.3,15.43,63.35,21.4196,23.59,15.8314,57.1,7.868,32.215,58.888,25.2424,10.6282,16.6,#N/A N/A,18.5516,27.752
25/11/2003,13.13,10.0641,21.295,34.5346,18.25,91,#N/A N/A,16.24,20.73,20.704,9.5978,37.6,30.5494,44.6592,13.8879,15.287,32.03,16.3961,16.1,13.65,20.73,4.6402,#N/A N/A,14.097,33.1847,7.208,58.6942,3.6,13.6145,2.9703,3.8,75.12,#N/A N/A,51.91,94.91,15.08,62.45,21.32,23.75,16.2771,56.85,7.9139,32.363,58.985,25.1682,10.5986,17,#N/A N/A,18.6677,27.822
26/11/2003,13.1,9.5652,21.103,34.6119,17.88,92.05,#N/A N/A,15.71,20.48,20.64,9.5017,36.85,30.573,44.8038,14.0237,15.335,32,16.2242,15.81,13.57,20.405,4.6323,#N/A N/A,14.109,33.1353,7.057,58.9585,3.6125,13.6989,2.99,3.818,74.94,#N/A N/A,51.51,93.5,15.05,62.05,21.32,23.42,16.0371,56.3,7.868,32.125,58.287,25.3909,10.6183,16.8,#N/A N/A,18.5806,27.583
27/11/2003,13.03,9.0501,21.11,35.0242,18.1,93.61,#N/A N/A,15.87,20.67,20.935,9.5786,37.49,30.6909,45.2089,14.0598,15.4308,32.08,16.4452,16.03,13.72,20.845,4.6746,#N/A N/A,14.148,33.3574,6.618,59.0907,3.6125,13.745,2.9581,3.758,76.18,#N/A N/A,52.05,94.1,15.17,62,21.2104,23.98,15.9857,56.7,7.8956,32.225,58.869,25.7868,10.6974,16.7833,#N/A N/A,18.5806,27.593
28/11/2003,12.88,8.6616,21.525,34.5346,18.2,93.88,#N/A N/A,15.76,20.63,20.778,9.6074,36.73,30.6674,45.3246,14.0418,15.3637,31.78,16.3838,15.71,13.85,20.795,4.6984,#N/A N/A,14.223,33.2587,6.807,58.8704,3.5975,13.722,2.9468,3.706,74.85,#N/A N/A,51.78,94.83,15.03,61.9,21.4196,23.7,15.9429,56.5,7.9506,32.05,58.975,25.4404,10.6777,16.8667,#N/A N/A,18.5322,27.275
01/12/2003,13,8.3594,22.175,35.0758,19.21,95.1,#N/A N/A,16,21.2,21.331,9.8956,37.13,30.8797,46.3661,14.7022,15.6992,32.35,16.5311,16.26,14.01,20.685,4.731,#N/A N/A,14.453,33.9495,6.721,60.3245,3.65,13.8525,2.9862,3.666,75.72,#N/A N/A,53.17,95.34,14.95,63.1,22.2066,24.59,16.62,56.5,8.2073,32.75,60.855,25.8611,10.8359,16.6333,#N/A N/A,18.8032,27.364
02/12/2003,12.85,8.4889,21.94,35.1016,18.9,94.51,#N/A N/A,16.06,21.14,21.174,9.8572,36.19,30.7381,46.1925,14.7203,15.7183,32.03,16.5556,16.19,13.88,20.9,4.6587,#N/A N/A,14.39,33.8508,6.678,59.7517,3.6275,13.8986,3.0021,3.734,74.39,#N/A N/A,53.22,94.77,15.02,62.55,22.0672,24.6,17.1943,55.65,8.1707,32.813,60.836,25.8858,10.7568,16.5433,#N/A N/A,18.5709,27.533
03/12/2003,12.93,8.3882,21.85,35.1531,19.38,95.47,#N/A N/A,16.54,21.675,21.737,9.9244,36.58,30.5966,46.829,14.7022,16.0729,32.68,16.6292,16.92,13.95,20.95,4.6878,#N/A N/A,14.359,34.0729,6.813,61.6905,3.65,13.9139,2.9825,3.696,73.57,#N/A N/A,53.53,94.71,15.05,63.45,21.9177,24.7,17.4,56.45,8.2257,33.12,62.842,26.3808,10.8556,16.56,#N/A N/A,18.8032,28.428
04/12/2003,13,8.0861,21.658,35.05,20.06,94.89,#N/A N/A,16.63,21.5,21.525,9.9533,36.7,30.5966,47.099,14.9284,16.1784,33.91,16.6415,17.07,13.84,21.205,4.6649,#N/A N/A,14.278,34.0729,6.799,60.7211,3.62,13.8448,3.1241,3.67,73.29,#N/A N/A,53.4,93.34,15.28,62.65,21.7583,24.86,17.1429,56.4,8.189,33.448,62.066,26.2818,10.8457,16.3967,#N/A N/A,18.8516,28.577
05/12/2003,13.03,8.2731,21.25,34.7923,19.22,94.49,#N/A N/A,15.89,21.37,21.101,9.8572,36.36,29.9832,46.8097,14.9284,15.9771,33.94,16.5311,16.36,13.86,21.075,4.6508,#N/A N/A,14.322,33.8015,6.786,60.2364,3.62,13.7373,3.0434,3.658,72.06,#N/A N/A,52.27,93,14.92,62.2,21.2502,24.09,17.28,55.95,8.1615,32.813,61.388,26.356,10.826,16.4767,#N/A N/A,18.2613,27.831
08/12/2003,12.78,7.7983,21.12,34.5346,18.8,93,#N/A N/A,15.57,21.205,20.907,9.8572,35.97,30.1248,46.3854,14.847,15.7567,33.77,16.4206,16.36,13.79,20.67,4.6252,#N/A N/A,14.24,33.7768,6.792,59.6636,3.62,13.6682,3.0387,3.658,71.37,#N/A N/A,51.55,91.91,14.6,61.6,21.2303,23.43,16.9714,55.7,8.1615,32.498,60.613,26.257,10.826,16.4333,#N/A N/A,18.0677,27.633
09/12/2003,12.76,7.9997,21.225,34.3542,19,93.47,#N/A N/A,15.46,21.655,20.842,9.8572,35.71,30.0068,46.665,14.9194,15.795,34.06,16.4329,16.84,14.18,20.89,4.6719,#N/A N/A,14.563,34.5663,6.905,59.928,3.615,13.5838,2.9609,3.62,70.87,#N/A N/A,51.23,92.35,14.5,61.9,21.4296,23.5,16.8686,55.4,8.134,33.013,61.572,26.1086,11.0731,16.4333,#N/A N/A,18.1354,27.782
10/12/2003,12.63,8.3163,21.25,34.5604,18.82,92.55,#N/A N/A,14.84,21.25,20.538,9.7995,35.9,29.9832,46.2504,14.5665,15.6608,34.65,16.3715,15.9,14.19,20.66,4.6711,#N/A N/A,14.517,34.591,6.746,60.0161,3.605,13.4763,2.8774,3.616,70.14,#N/A N/A,50.92,91.79,14.34,61.55,21.0609,23.33,16.8943,56.35,8.0698,32.75,61.456,26.1828,11.0336,16.4,#N/A N/A,18.1161,27.623
11/12/2003,12.58,8.4314,21.593,34.6892,19.3,94.2,#N/A N/A,15.22,21.2,20.391,9.9052,36.98,29.9361,46.9351,14.5394,15.7758,35.23,16.3961,15.93,14.3,20.63,4.679,#N/A N/A,14.683,34.7144,6.797,60.5008,3.6425,13.6298,2.9252,3.578,72.56,#N/A N/A,50.92,92.23,14.44,62.2,21.5989,23.56,16.9286,56.25,8.1707,33.303,62.018,26.2075,11.1621,16.3733,#N/A N/A,18.3484,28.269
12/12/2003,12.4,8.4745,21.788,34.6119,19.48,94.63,#N/A N/A,15.36,21,20.52,9.8764,37.05,29.9832,46.9736,14.3494,15.8813,35.42,16.5679,15.97,14.21,20.62,4.709,#N/A N/A,14.731,34.7637,6.727,60.4127,3.6675,13.6529,2.9187,3.206,71.69,#N/A N/A,50.83,93.17,14.37,62.2,21.4893,23.58,17.0314,56.25,8.1707,32.65,61.601,26.554,11.2709,16.3833,#N/A N/A,18.2419,28.736
15/12/2003,12.59,8.4314,21.9,34.6377,19.66,95.7,#N/A N/A,15.48,21.2,20.64,9.9148,37.06,30.0776,47.2822,14.5213,15.91,35.49,16.5679,15.88,14.2,20.55,4.7151,#N/A N/A,14.718,34.7884,6.83,61.0296,3.695,13.7066,2.9909,3.196,72.15,#N/A N/A,51.42,93.46,14.47,62.3,21.6487,23.66,16.8686,57.1,8.1982,32.835,62.251,26.2323,11.3796,16.4833,#N/A N/A,18.4645,28.448
16/12/2003,12.62,8.6184,21.893,34.6634,19.08,95.6,#N/A N/A,14.85,21.13,20.603,10.0013,36.94,30.3135,47.668,14.2498,15.795,35.48,16.5679,15.88,14.09,20.365,4.7116,#N/A N/A,14.825,35.0351,6.852,61.1618,3.7325,13.6605,3.0097,3.17,71.28,#N/A N/A,51.01,92.9,14.11,62.4,21.8779,23.15,16.4571,57.7,8.1523,32.585,61.863,26.2075,11.4291,16.59,#N/A N/A,18.4451,28.676
17/12/2003,12.52,8.5465,21.788,35.2047,18.48,96.1,#N/A N/A,14.78,21.08,20.815,10.0205,36.48,30.2427,46.6265,14.1594,15.7375,35.47,16.4697,15.8,14.09,20.55,4.7151,#N/A N/A,14.89,35.2819,6.997,60.5008,3.775,13.4148,3.08,3.12,70.46,#N/A N/A,50.65,91.64,13.9,62.35,22.366,22.47,16.4829,57.85,8.1982,32.5,60.419,25.9601,11.35,16.8333,#N/A N/A,18.3967,28.885
18/12/2003,12.44,8.3594,22,35.282,18.55,98.73,#N/A N/A,15.2,21.27,21.193,10.155,37,30.3607,46.9736,14.2498,15.8046,36,15.807,15.93,13.96,20.93,4.7566,#N/A N/A,15.06,35.8247,7.076,61.0736,3.8425,13.5377,3.1091,3.126,70.69,#N/A N/A,50.78,93,13.93,63.55,22.6151,22.77,16.6371,58.9,8.2624,32.548,60.371,25.6631,11.4884,16.75,#N/A N/A,18.4742,29.213
19/12/2003,12.49,8.3738,22.188,35.0758,18.81,101.5,#N/A N/A,15.34,21.58,21.202,10.1646,37.1,30.3135,47.2051,14.5665,16.025,36.3,15.9543,16.34,14.01,20.5,4.813,#N/A N/A,15.163,35.4546,7.379,61.5143,3.8525,13.722,2.9815,3.12,69.59,#N/A N/A,51.32,95.34,13.99,63.7,22.8841,23,17.07,58.15,8.2899,32.75,61.301,25.7621,11.5279,16.7833,#N/A N/A,18.5709,28.925
22/12/2003,12.7,8.2875,22.14,35.2047,19.1,99.78,#N/A N/A,15.1,21.45,21.018,10.2319,36.97,30.2191,47.3304,14.7475,15.9963,36.52,15.9174,16.04,13.96,20.625,4.761,#N/A N/A,15.056,35.6519,7.222,61.1177,3.865,13.6298,2.8812,3.1,69.27,#N/A N/A,50.38,95.12,13.79,63.6,22.6151,23.03,16.7,58.05,8.299,32.54,60.468,25.5394,11.4587,16.6667,#N/A N/A,18.5129,28.229
23/12/2003,12.85,8.2731,22.408,35.5655,19.05,99.69,#N/A N/A,15.35,21.645,21.202,10.3376,36.94,30.3135,47.3015,14.7927,16.0921,36.92,15.8683,16.06,14.24,20.36,4.7601,#N/A N/A,14.936,35.3805,7.195,60.8093,3.9,13.745,2.9646,3.15,69.22,#N/A N/A,51.05,95.03,13.83,64.05,22.655,22.8,16.7,58.8,8.4366,32.81,60.477,25.6384,11.5872,16.75,#N/A N/A,18.2516,28.309
24/12/2003,12.97,8.3882,22.408,35.5655,19.24,99.69,#N/A N/A,15.65,21.645,21.202,10.3376,36.94,30.2663,47.3497,14.7927,16.1592,36.92,15.942,16.06,14.24,20.325,4.7601,#N/A N/A,14.936,35.4546,7.195,60.8093,3.9,13.7373,2.9646,3.15,69.45,#N/A N/A,50.92,95.03,13.83,64.65,22.6649,22.99,16.7,58.8,8.4366,32.81,60.477,25.6879,11.5872,16.8167,#N/A N/A,18.5806,28.309
25/12/2003,12.97,8.3882,22.408,35.5655,19.24,99.69,#N/A N/A,15.65,21.645,21.202,10.3376,36.94,30.2663,47.3497,14.7927,16.1592,36.92,15.942,16.06,14.24,20.325,4.7601,#N/A N/A,14.936,35.4546,7.195,60.8093,3.9,13.7373,2.9646,3.15,69.45,#N/A N/A,50.92,95.03,13.83,64.65,22.6649,22.99,16.7,58.8,8.4366,32.81,60.477,25.6879,11.5872,16.8167,#N/A N/A,18.5806,28.309
26/12/2003,12.97,8.3882,22.408,35.5655,19.24,99.69,#N/A N/A,15.65,21.645,21.202,10.3376,36.94,30.2663,47.3497,14.7927,16.1592,36.92,15.942,16.06,14.24,20.325,4.7601,#N/A N/A,14.936,35.4546,7.195,60.8093,3.9,13.7373,2.9646,3.15,69.45,#N/A N/A,50.92,95.03,13.83,64.65,22.6649,22.99,16.7,58.8,8.4366,32.81,60.477,25.6879,11.5872,16.8167,#N/A N/A,18.5806,28.309
29/12/2003,13.19,8.5609,22.825,35.7201,19.09,99.79,#N/A N/A,16.01,21.955,21.386,10.4817,36.97,30.3371,47.5715,14.7203,16.2646,37.34,15.8929,16.3,14.46,20.5,4.7707,#N/A N/A,15.075,35.5779,7.073,61.2058,3.9425,13.9063,2.9346,3.236,69.95,#N/A N/A,51.1,96.18,13.61,64.7,22.5055,23.18,16.74,59.15,8.5375,33.19,61.514,25.6879,11.6466,17,#N/A N/A,18.629,28.567
30/12/2003,13.26,8.5033,22.575,35.5139,18.94,100.08,#N/A N/A,16.16,22.29,21.405,10.5201,36.75,30.3135,47.7741,14.7022,16.2838,37,15.9543,16.35,14.51,20.57,4.7513,#N/A N/A,14.96,35.726,6.992,61.5584,3.9175,14.152,2.9074,3.22,70.14,#N/A N/A,51.78,96.12,13.71,65,22.2863,23.23,16.8,59.05,8.6108,33.288,61.534,25.6631,11.5082,17.1,#N/A N/A,18.5613,28.577
31/12/2003,13.23,8.6904,22.575,36.0809,18.85,100.08,#N/A N/A,15.72,22.29,21.405,10.5201,36.75,30.5258,48.1405,14.7294,16.2646,37,16.1138,16.35,14.51,20.5,4.7513,#N/A N/A,14.96,36.3674,6.992,61.6905,3.9175,14.1981,2.9074,3.22,70.14,#N/A N/A,52,96.12,13.71,65,22.5753,23.15,16.99,59.7,8.6108,33.288,61.534,25.6879,11.5082,17.2833,#N/A N/A,18.6483,28.577
01/01/2004,13.23,8.6904,22.575,36.0809,18.85,100.08,#N/A N/A,15.72,22.29,21.405,10.5201,36.75,30.5258,48.1405,14.7294,16.2646,37,16.1138,16.35,14.51,20.5,4.7513,#N/A N/A,14.96,36.3674,6.992,61.6905,3.9175,14.1981,2.9074,3.22,70.14,#N/A N/A,52,96.12,13.71,65,22.5753,23.15,16.99,59.7,8.6108,33.288,61.534,25.6879,11.5082,17.2833,#N/A N/A,18.6483,28.577
02/01/2004,13.35,8.6328,23.678,36.2355,18.75,101.08,#N/A N/A,16.34,22.37,21.884,10.7315,37.3,30.6438,48.3623,14.8922,16.6001,37.25,16.2488,16.4,14.96,20.65,4.8165,#N/A N/A,15.394,36.6882,7.004,62.5278,3.8775,14.3977,2.9393,3.242,70.5,#N/A N/A,52.32,98.59,13.78,66,22.904,24.02,17.52,60.4,8.7759,33.835,62.018,25.9106,11.8641,16.9167,#N/A N/A,18.8516,28.796
05/01/2004,13.37,8.3451,23.425,36.3129,18.49,100.67,#N/A N/A,16.2,22.41,22.078,10.8275,37.49,30.8325,48.7963,15.3084,16.9547,37.38,16.1383,16.31,15.13,21.025,4.8923,#N/A N/A,15.466,36.9349,6.992,62.8803,3.8875,14.4054,2.8887,3.23,70.14,#N/A N/A,52.68,98.05,13.85,66,23.0734,24,18.53,60.3,8.8126,34.893,62.018,25.8116,12.0519,17.25,#N/A N/A,19.6451,28.607
06/01/2004,13.3,8.0429,23.415,36.2098,17.85,99.95,#N/A N/A,16.34,22.54,22.179,10.8275,36,30.8325,48.6998,15.3536,16.9068,37.1,16.0524,16.35,15.34,20.565,4.9337,#N/A N/A,15.388,36.4661,7.101,63.4531,3.8875,14.4131,2.898,3.23,70,#N/A N/A,52.54,96.87,13.85,65.35,23.5117,23.85,18.59,59.55,8.8126,35.145,62.493,25.4651,12.0519,17.25,#N/A N/A,19.4903,27.484
07/01/2004,13.1,8.1005,23.035,35.7201,18.15,98.87,#N/A N/A,16.38,22.5,21.939,10.8275,35.5,30.9976,48.3623,15.3355,16.9643,37.06,16.0524,16.75,15.16,20.735,4.8888,#N/A N/A,14.92,35.5039,7.133,62.8362,3.8525,14.4361,2.6992,3.18,71.1,#N/A N/A,52.45,95.22,14.15,64.85,23.0634,23.53,18.35,59.3,8.7484,35,62.793,25.4156,12.3288,17.3333,#N/A N/A,19.4516,27.026
08/01/2004,13.05,8.1292,23.073,35.9778,18.16,99.55,#N/A N/A,17.11,22.5,22.539,10.7891,35.33,31.1863,48.9409,15.2722,17.0314,36.84,16.1752,17.19,15.65,20.195,4.8844,#N/A N/A,14.977,35.0598,7.35,63.5413,3.815,14.5513,2.8371,3.186,73.8,#N/A N/A,53.85,94.74,15.94,64.9,23.3324,24.45,19.5,57.95,8.7117,35.675,65.477,25.2424,12.566,17.6667,#N/A N/A,19.9161,27.136
09/01/2004,12.91,8.8486,22.875,35.4366,18,99.13,#N/A N/A,17.48,22.35,22.4,10.7795,35.01,30.9033,48.9409,15.1998,17.3668,36.24,16.1015,17.12,15.36,20.12,4.8588,#N/A N/A,14.737,34.8624,7.445,64.1582,3.8175,14.605,2.9402,3.168,72.38,#N/A N/A,53.22,94.74,16.15,64.5,22.8741,24.52,19.14,57.35,8.7759,34.898,65.458,24.9949,12.3584,17.7167,#N/A N/A,19.829,26.837
12/01/2004,12.88,9.0645,22.788,35.4881,17.62,97.62,#N/A N/A,17.25,22.33,22.502,10.597,34.98,30.6909,48.6998,15.4622,17.0793,36.17,16.0033,17.01,15.47,20.4,4.9135,#N/A N/A,14.736,35.1091,7.444,62.5718,3.8325,14.4284,2.8521,3.206,72.24,#N/A N/A,52.59,93.71,16.34,63.7,22.8144,24.17,19.06,56.9,8.7759,34.595,65.07,24.8464,12.3683,17.8167,#N/A N/A,19.8387,26.867
13/01/2004,12.9,9.122,22.903,35.4366,17.82,98.34,#N/A N/A,17.3,22.485,22.483,10.5777,35.65,31.0448,48.5552,15.6522,17.1368,36.81,16.1629,17.14,15.54,20.855,4.9364,#N/A N/A,14.863,35.4052,7.432,63.4091,3.875,14.4207,2.702,3.174,73.02,#N/A N/A,53.4,93.79,16.25,63.2,22.914,24.31,19,57,8.7209,33.325,65.264,25.0939,12.4276,17.7667,#N/A N/A,20.1387,27.006
14/01/2004,12.88,9.3234,22.94,35.9263,18.42,102.7,#N/A N/A,17.3,22.815,22.603,10.5393,36.25,31.2571,48.2659,15.7427,17.5393,37.32,16.347,17.41,15.75,20.96,5.0201,#N/A N/A,14.723,35.1091,7.596,63.4531,3.8825,14.9736,2.8296,3.2,74.12,#N/A N/A,54.12,93.74,16.55,64,23.6014,24.61,19.86,57.7,8.675,33.568,66.185,25.9353,12.6056,17.7667,#N/A N/A,20.3903,28.01
15/01/2004,13,9.2371,22.718,35.5912,18.25,105.76,#N/A N/A,16.76,22.6,22.787,10.5874,36.22,31.1392,48.4587,15.8332,18.1336,37,16.3347,17.35,15.67,21.16,5.0007,#N/A N/A,14.823,35.7506,7.681,64.2904,3.875,15.396,2.8615,3.184,75.4,#N/A N/A,54.16,96,16.38,64.45,23.4221,24.8,19.64,57.5,8.62,33.428,66.04,26.0343,12.5463,17.8333,#N/A N/A,20.3225,27.792
16/01/2004,13.17,9.4817,23.053,35.4881,18.7,108.62,#N/A N/A,17.5,22.61,22.898,10.693,36.71,31.2807,48.9409,15.7879,18.2103,38.86,16.3224,17.2,15.5,21.105,4.9761,#N/A N/A,14.834,35.6766,7.561,65.392,3.85,15.6877,2.9149,3.192,77.87,#N/A N/A,55.06,97.58,16.75,66.55,23.1531,25.73,19.64,59.6,8.675,33.435,66.107,26.356,12.4672,18.0167,#N/A N/A,20.3709,28.577
19/01/2004,13.28,9.568,23.3,35.6943,18.79,109.09,#N/A N/A,17.34,22.75,23.341,10.645,36.4,31.2807,49.0374,15.607,18.3157,39,16.3347,17.85,15.8,21.435,5.0166,#N/A N/A,15.023,36.0714,7.48,65.4801,3.8475,15.7569,2.9946,3.2,76.5,#N/A N/A,55.25,99,16.89,67.7,23.1431,25.69,19.84,59.5,8.6108,33.84,65.914,26.9995,12.6254,18,#N/A N/A,20.4483,28.04
20/01/2004,13.36,9.2515,23.188,34.9985,18.88,107.1,#N/A N/A,17.22,22.51,23.405,10.5105,36,31.2571,48.6516,15.5708,18.0473,38.26,16.3224,17.74,15.91,21.115,5.0818,#N/A N/A,15.045,35.7753,7.426,64.731,3.86,15.5956,2.9646,3.18,75.26,#N/A N/A,56.15,98.38,16.78,66.75,23.0435,25.27,19.8,59.3,8.4916,33.625,65.468,26.9747,12.566,18.15,#N/A N/A,20.5258,27.792
21/01/2004,13.5,9.4098,23.743,34.8954,18.97,107.99,#N/A N/A,16.86,22.625,23.101,10.6066,35.96,31.3751,48.9409,15.7246,17.9994,38.34,16.5679,18.43,15.96,21.13,5.1109,#N/A N/A,15.293,36.1207,7.398,65.2157,3.875,15.8106,2.9796,3.19,75.21,#N/A N/A,56.55,98.63,16.27,68,23.2129,25.22,19.6,60,8.5558,33.473,65.1,27.049,12.655,18.2333,#N/A N/A,20.5161,27.831
22/01/2004,13.5,9.7407,23.728,33.8903,19.08,109.7,#N/A N/A,16.5,22.48,22.649,10.7026,35.54,32.1771,49.3749,16.0593,18.2678,38.74,16.5188,17.89,16.1,21.045,5.1021,#N/A N/A,15.148,35.874,7.571,65.7886,3.88,16.0179,2.9674,3.134,74.85,#N/A N/A,55.88,96.5,16.86,67.75,23.6014,25.18,19.2,62.05,8.7117,33.638,65.778,26.6283,12.833,17.9333,#N/A N/A,20.3709,27.831
23/01/2004,13.55,9.7407,23.988,34.5088,19.26,111.15,#N/A N/A,16.36,22.41,22.575,10.7026,35.34,32.3187,49.8088,15.6974,18.239,38.78,16.5188,18.18,16.4,21.415,5.1118,#N/A N/A,15.139,35.8,7.587,65.7004,3.905,16.1254,2.9468,3.12,75.31,#N/A N/A,55.16,97.24,16.91,66.55,24.1792,24.76,19.2,57.75,8.7117,33.163,64.179,26.8015,12.9318,18.1167,#N/A N/A,20.5161,27.583
26/01/2004,13.56,9.8414,23.938,34.6119,18.7,107.55,#N/A N/A,16.09,22.27,22.234,10.5489,35.35,31.9176,49.6642,15.5798,17.9898,38.9,16.5188,17.84,16.42,21.43,5.1118,#N/A N/A,15.067,35.6519,7.588,65.436,3.8625,15.8336,2.9393,3.122,74.62,#N/A N/A,54.93,95.84,16.85,65.25,24.4881,24.6,19,54.5,8.62,33.795,63.598,26.6283,12.7341,18.2167,#N/A N/A,20.6806,27.583
27/01/2004,13.5,9.7839,23.823,34.8438,18.75,108.15,#N/A N/A,16.03,22.47,22.363,10.5201,35.59,31.7761,49.8571,15.5165,18.239,38.9,16.5679,18.19,16.55,23,5.0589,#N/A N/A,14.94,35.7013,7.367,65.5242,3.8625,15.9795,3.0256,3.122,75.63,#N/A N/A,54.57,96.48,16.9,64.55,24.777,24.8,19.03,54.9,8.6292,33.71,64.063,26.7025,12.8527,17.9167,#N/A N/A,20.9903,27.354
28/01/2004,13.54,9.7263,23.663,34.9727,18.27,106.24,#N/A N/A,16.15,22.455,22.843,10.6066,35.81,32.0828,49.9535,15.2451,18.3253,39.41,16.617,18.53,16.23,22.345,5.1383,#N/A N/A,15.046,35.9233,7.187,65.2598,3.8975,16.0026,2.9928,3.144,76.04,#N/A N/A,54.21,98.41,16.82,65.1,24.787,24.89,19.03,55.55,8.7117,33.95,64.45,26.2323,12.9417,18,#N/A N/A,20.9516,27.533
